X,Y,Z,val,coord,feature_name,dip,strike,event
7795.211115000001,2376.02364,4000.0,,0.0,fault,89.998654,132.00016200000002,3.0
7795.211115000001,2376.02364,4000.0,,0.0,s0,-73.107509,358.630323,4.0
2995.030764,3320.925972,4000.0,,0.0,,73.107509,358.630323,0.0
2995.030764,3320.925972,4000.0,,0.0,,89.999654,179.999654,1.0
2995.030764,3320.925972,4000.0,,0.0,,90.000346,270.0,2.0
2995.030764,3320.925972,4000.0,,0.0,,89.998654,132.00016200000002,3.0
2995.030764,3320.925972,4000.0,,0.0,,71.353697,178.74319,4.0
1812.41328,6839.780528,4000.0,,0.0,,71.353697,178.74319,0.0
1812.41328,6839.780528,4000.0,,0.0,,90.000346,359.999654,1.0
1812.41328,6839.780528,4000.0,,0.0,,90.000346,270.0,2.0
1812.41328,6839.780528,4000.0,,0.0,,89.998654,132.00016200000002,3.0
1812.41328,6839.780528,4000.0,,0.0,,57.584885,372.707119,4.0
196.731612,878.946662,4000.0,,0.0,,57.584885,372.707119,0.0
196.731612,878.946662,4000.0,,0.0,,89.999654,179.999654,1.0
196.731612,878.946662,4000.0,,0.0,,90.000346,270.0,2.0
196.731612,878.946662,4000.0,,0.0,fault,89.998654,132.00016200000002,3.0
196.731612,878.946662,4000.0,,0.0,,73.253204,352.129125,4.0
6613.729072,2709.701716,4000.0,,0.0,,73.253204,352.129125,0.0
6613.729072,2709.701716,4000.0,,0.0,,89.999654,179.999654,1.0
6613.729072,2709.701716,4000.0,,0.0,,90.000346,270.0,2.0
6613.729072,2709.701716,4000.0,,0.0,,89.998654,132.00016200000002,3.0
6613.729072,2709.701716,4000.0,,0.0,,56.962401,362.422965,4.0
825.2444780000001,6555.709962,4000.0,,0.0,,56.962401,362.422965,0.0
825.2444780000001,6555.709962,4000.0,,0.0,,89.999654,179.999654,1.0
825.2444780000001,6555.709962,4000.0,,0.0,,90.000346,270.0,2.0
825.2444780000001,6555.709962,4000.0,,0.0,,89.998654,132.00016200000002,3.0
825.2444780000001,6555.709962,4000.0,,0.0,,67.315249,372.158409,4.0
9177.212303,1574.841268,4000.0,,0.0,,67.315249,372.158409,0.0
9177.212303,1574.841268,4000.0,,0.0,,90.000346,359.999654,1.0
9177.212303,1574.841268,4000.0,,0.0,,89.999654,90.0,2.0
9177.212303,1574.841268,4000.0,,0.0,,89.998654,132.00016200000002,3.0
9177.212303,1574.841268,4000.0,,0.0,,30.035877000000003,336.823125,4.0
1362.017741,5518.070173,4000.0,,0.0,,30.035877000000003,336.823125,0.0
1362.017741,5518.070173,4000.0,,0.0,,90.000346,359.999654,1.0
1362.017741,5518.070173,4000.0,,0.0,,89.999654,90.0,2.0
1362.017741,5518.070173,4000.0,,0.0,,89.998654,132.00016200000002,3.0
1362.017741,5518.070173,4000.0,,0.0,,57.957757,375.942875,4.0
3585.790085,2589.264947,4000.0,,0.0,,57.957757,375.942875,0.0
3585.790085,2589.264947,4000.0,,0.0,,90.000346,359.999654,1.0
3585.790085,2589.264947,4000.0,,0.0,,89.999654,90.0,2.0
3585.790085,2589.264947,4000.0,,0.0,,89.998654,132.00016200000002,3.0
3585.790085,2589.264947,4000.0,,0.0,s0,-73.622486,181.325499,4.0
5775.25035,4214.742078,4000.0,,0.0,,73.622486,181.325499,0.0
5775.25035,4214.742078,4000.0,,0.0,,90.000346,359.999654,1.0
5775.25035,4214.742078,4000.0,,0.0,,89.999654,90.0,2.0
5775.25035,4214.742078,4000.0,,0.0,,89.998654,132.00016200000002,3.0
5775.25035,4214.742078,4000.0,,0.0,s0,-32.748263,145.73081499999998,4.0
2881.095736,3373.427388,4000.0,,0.0,,32.748263,145.73081499999998,0.0
2881.095736,3373.427388,4000.0,,0.0,,90.000346,359.999654,1.0
2881.095736,3373.427388,4000.0,,0.0,,90.000346,270.0,2.0
2881.095736,3373.427388,4000.0,,0.0,,89.998654,132.00016200000002,3.0
2881.095736,3373.427388,4000.0,,0.0,,71.353697,178.74319,4.0
5381.9809350000005,3686.198602,4000.0,,0.0,,71.353697,178.74319,0.0
5381.9809350000005,3686.198602,4000.0,,0.0,,89.999654,179.999654,1.0
5381.9809350000005,3686.198602,4000.0,,0.0,,90.000346,270.0,2.0
5381.9809350000005,3686.198602,4000.0,,0.0,,89.998654,132.00016200000002,3.0
5381.9809350000005,3686.198602,4000.0,,0.0,,57.643464,166.735485,4.0
2033.337096,1693.095841,4000.0,,0.0,,57.643464,166.735485,0.0
2033.337096,1693.095841,4000.0,,0.0,,90.000346,359.999654,1.0
2033.337096,1693.095841,4000.0,,0.0,,89.999654,90.0,2.0
2033.337096,1693.095841,4000.0,,0.0,,89.998654,132.00016200000002,3.0
2033.337096,1693.095841,4000.0,,0.0,,29.212908,218.280366,4.0
7997.31259,4681.956006,4000.0,,0.0,,29.212908,218.280366,0.0
7997.31259,4681.956006,4000.0,,0.0,,89.999654,179.999654,1.0
7997.31259,4681.956006,4000.0,,0.0,,90.000346,270.0,2.0
7997.31259,4681.956006,4000.0,,0.0,,89.998654,132.00016200000002,3.0
7997.31259,4681.956006,4000.0,,0.0,,73.24276400000001,367.593122,4.0
4012.950224,2334.007609,4000.0,,0.0,,73.24276400000001,367.593122,0.0
4012.950224,2334.007609,4000.0,,0.0,,89.999654,179.999654,1.0
4012.950224,2334.007609,4000.0,,0.0,,89.999654,90.0,2.0
4012.950224,2334.007609,4000.0,,0.0,,89.998654,132.00016200000002,3.0
4012.950224,2334.007609,4000.0,,0.0,,72.01782800000001,184.23533,4.0
2283.661011,5992.593536,4000.0,,0.0,,72.01782800000001,184.23533,0.0
2283.661011,5992.593536,4000.0,,0.0,,90.000346,359.999654,1.0
2283.661011,5992.593536,4000.0,,0.0,,90.000346,270.0,2.0
2283.661011,5992.593536,4000.0,,0.0,,89.998654,132.00016200000002,3.0
2283.661011,5992.593536,4000.0,,0.0,s0,-36.219136,403.470578,4.0
5825.436161,5696.284497,4000.0,,0.0,,36.219136,403.470578,0.0
5825.436161,5696.284497,4000.0,,0.0,,90.000346,359.999654,1.0
5825.436161,5696.284497,4000.0,,0.0,,89.999654,90.0,2.0
5825.436161,5696.284497,4000.0,,0.0,,89.998654,132.00016200000002,3.0
5825.436161,5696.284497,4000.0,,0.0,s0,-36.219136,136.529422,4.0
9942.817325,1662.360284,4000.0,,0.0,,36.219136,136.529422,0.0
9942.817325,1662.360284,4000.0,,0.0,,89.999654,179.999654,1.0
9942.817325,1662.360284,4000.0,,0.0,,89.999654,90.0,2.0
9942.817325,1662.360284,4000.0,,0.0,,89.998654,132.00016200000002,3.0
9942.817325,1662.360284,4000.0,,0.0,,57.222635,188.425173,4.0
1796.4713760000002,5420.381488,4000.0,,0.0,,57.222635,188.425173,0.0
1796.4713760000002,5420.381488,4000.0,,0.0,,90.000346,359.999654,1.0
1796.4713760000002,5420.381488,4000.0,,0.0,,90.000346,270.0,2.0
1796.4713760000002,5420.381488,4000.0,,0.0,,89.998654,132.00016200000002,3.0
1796.4713760000002,5420.381488,4000.0,,0.0,,31.827354,135.003922,4.0
3296.291245,1400.6526199999998,4000.0,,0.0,,31.827354,135.003922,0.0
3296.291245,1400.6526199999998,4000.0,,0.0,,89.999654,179.999654,1.0
3296.291245,1400.6526199999998,4000.0,,0.0,,90.000346,270.0,2.0
3296.291245,1400.6526199999998,4000.0,,0.0,,89.998654,132.00016200000002,3.0
3296.291245,1400.6526199999998,4000.0,,0.0,,73.206807,186.000594,4.0
3048.13171,1745.176368,4000.0,,0.0,,73.206807,186.000594,0.0
3048.13171,1745.176368,4000.0,,0.0,,90.000346,359.999654,1.0
3048.13171,1745.176368,4000.0,,0.0,,89.999654,90.0,2.0
3048.13171,1745.176368,4000.0,,0.0,,89.998654,132.00016200000002,3.0
3048.13171,1745.176368,4000.0,,0.0,,71.467062,186.668543,4.0
6225.717325,5299.308805,4000.0,,0.0,,71.467062,186.668543,0.0
6225.717325,5299.308805,4000.0,,0.0,s1,89.999654,-179.999654,1.0
6225.717325,5299.308805,4000.0,,0.0,,90.000346,270.0,2.0
6225.717325,5299.308805,4000.0,,0.0,,89.998654,132.00016200000002,3.0
6225.717325,5299.308805,4000.0,,0.0,s0,-33.282913,408.038554,4.0
951.417078,2920.836126,4000.0,,0.0,,33.282913,408.038554,0.0
951.417078,2920.836126,4000.0,,0.0,,89.999654,179.999654,1.0
951.417078,2920.836126,4000.0,,0.0,,90.000346,270.0,2.0
951.417078,2920.836126,4000.0,,0.0,,89.998654,132.00016200000002,3.0
951.417078,2920.836126,4000.0,,0.0,,66.860759,358.072228,4.0
241.41999500000003,5436.351283,4000.0,,0.0,,66.860759,358.072228,0.0
241.41999500000003,5436.351283,4000.0,,0.0,,89.999654,179.999654,1.0
241.41999500000003,5436.351283,4000.0,,0.0,,90.000346,270.0,2.0
241.41999500000003,5436.351283,4000.0,,0.0,,89.998654,132.00016200000002,3.0
241.41999500000003,5436.351283,4000.0,,0.0,,73.242795,367.593107,4.0
8121.141556,4076.244688,4000.0,,0.0,,73.242795,367.593107,0.0
8121.141556,4076.244688,4000.0,,0.0,,90.000346,359.999654,1.0
8121.141556,4076.244688,4000.0,,0.0,,90.000346,270.0,2.0
8121.141556,4076.244688,4000.0,,0.0,,89.998654,132.00016200000002,3.0
8121.141556,4076.244688,4000.0,,0.0,s0,-72.087765,366.722188,4.0
4026.24807,4760.225564,4000.0,,0.0,,72.087765,366.722188,0.0
4026.24807,4760.225564,4000.0,,0.0,,90.000346,359.999654,1.0
4026.24807,4760.225564,4000.0,,0.0,,90.000346,270.0,2.0
4026.24807,4760.225564,4000.0,,0.0,fault,89.998654,132.00016200000002,3.0
4026.24807,4760.225564,4000.0,,0.0,,73.258953,172.414694,4.0
3572.488453,609.289473,4000.0,,0.0,,73.258953,172.414694,0.0
3572.488453,609.289473,4000.0,,0.0,,90.000346,359.999654,1.0
3572.488453,609.289473,4000.0,,0.0,,90.000346,270.0,2.0
3572.488453,609.289473,4000.0,,0.0,,89.998654,132.00016200000002,3.0
3572.488453,609.289473,4000.0,,0.0,,73.775327,188.157228,4.0
5634.001074,5051.745204,4000.0,,0.0,,73.775327,188.157228,0.0
5634.001074,5051.745204,4000.0,,0.0,,90.000346,359.999654,1.0
5634.001074,5051.745204,4000.0,,0.0,,90.000346,270.0,2.0
5634.001074,5051.745204,4000.0,,0.0,,89.998654,132.00016200000002,3.0
5634.001074,5051.745204,4000.0,,0.0,s0,-35.81646,137.436743,4.0
3408.632864,1986.90228,4000.0,,0.0,,35.81646,137.436743,0.0
3408.632864,1986.90228,4000.0,,0.0,,90.000346,359.999654,1.0
3408.632864,1986.90228,4000.0,,0.0,,89.999654,90.0,2.0
3408.632864,1986.90228,4000.0,,0.0,,89.998654,132.00016200000002,3.0
3408.632864,1986.90228,4000.0,,0.0,s0,-73.15735699999999,183.94984,4.0
3487.416687,465.55149000000006,4000.0,,1.0,s1,90.0,-269.999654,1.0
3267.987279,2240.238072,4000.0,,1.0,s1,90.0,-89.99965399999999,1.0
1322.979902,2034.196536,4000.0,,1.0,s1,90.0,-89.99965399999999,1.0
7382.564523,5766.670682,4000.0,,1.0,s1,90.0,-269.999654,1.0
858.1233269999999,3147.781382,4000.0,,1.0,s1,90.0,-269.999654,1.0
9404.028679,1598.22871,4000.0,,1.0,s1,90.0,-89.99965399999999,1.0
6225.717325,5299.308805,4000.0,,1.0,s1,90.0,-89.99965399999999,1.0
2698.0,4920.0,4000.0,0.0,0.0,fault,,,
